Attributes,High,High,High,Low,Low,Low,Open,Open,Open,Close,Close,Close,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close
2018-05-21,189.27000427246094,185.3000030517578,1093.300048828125,186.91000366210938,183.1300048828125,1078.0,188.0,183.77000427246094,1079.0,187.6300048828125,184.49000549316406,1084.010009765625,18400800.0,13532900.0,1259000.0,185.5284423828125,184.49000549316406,1084.010009765625
2018-05-22,188.8800048828125,185.4199981689453,1091.800048828125,186.77999877929688,183.42999267578125,1072.260009765625,188.3800048828125,184.92999267578125,1089.800048828125,187.16000366210938,183.8000030517578,1075.31005859375,15240700.0,12731400.0,1111300.0,185.063720703125,183.8000030517578,1075.31005859375
2018-05-23,188.5,186.91000366210938,1088.0,185.75999450683594,182.17999267578125,1066.9599609375,186.35000610351562,182.5,1070.0,188.36000061035156,186.89999389648438,1085.9599609375,20058400.0,16628100.0,1154800.0,186.25025939941406,186.89999389648438,1085.9599609375
2018-05-24,188.83999633789062,186.8000030517578,1087.1199951171875,186.2100067138672,185.02999877929688,1072.300048828125,188.77000427246094,185.8800048828125,1086.9000244140625,188.14999389648438,185.92999267578125,1085.449951171875,23234000.0,12354700.0,1030200.0,186.04261779785156,185.92999267578125,1085.449951171875
2018-05-25,189.64999389648438,186.3300018310547,1089.5699462890625,187.64999389648438,184.4499969482422,1082.5999755859375,188.22999572753906,186.02000427246094,1086.550048828125,188.5800018310547,184.9199981689453,1084.0799560546875,17461000.0,10965100.0,1111200.0,186.46780395507812,184.9199981689453,1084.0799560546875
2018-05-29,188.75,186.80999755859375,1081.3399658203125,186.8699951171875,183.7100067138672,1063.0799560546875,187.60000610351562,184.33999633789062,1076.0,187.89999389648438,185.74000549316406,1068.0699462890625,22514100.0,16398900.0,1803800.0,185.79542541503906,185.74000549316406,1068.0699462890625
2018-05-30,188.0,188.0,1078.989990234375,186.77999877929688,185.25,1066.550048828125,187.72000122070312,186.5399932861328,1073.47998046875,187.5,187.6699981689453,1077.469970703125,18690500.0,13736900.0,1434300.0,185.39988708496094,187.6699981689453,1077.469970703125
2018-05-31,188.22999572753906,192.72000122070312,1110.0,186.13999938964844,187.47999572753906,1078.0,187.22000122070312,187.8699951171875,1082.0,186.8699951171875,191.77999877929688,1100.0,27482800.0,30782600.0,3968400.0,184.77694702148438,191.77999877929688,1100.0
2018-06-01,190.25999450683594,194.5500030517578,1138.1600341796875,187.75,192.07000732421875,1112.010009765625,187.99000549316406,193.07000732421875,1112.8699951171875,190.24000549316406,193.99000549316406,1135.0,23442500.0,17307200.0,3160100.0,188.10922241210938,193.99000549316406,1135.0
2018-06-04,193.4199981689453,193.97999572753906,1157.8599853515625,191.35000610351562,191.47000122070312,1137.0,191.63999938964844,191.83999633789062,1138.5,191.8300018310547,193.27999877929688,1153.0400390625,26266200.0,18939800.0,2237700.0,189.681396484375,193.27999877929688,1153.0400390625
2018-06-05,193.94000244140625,195.0,1161.0999755859375,192.36000061035156,192.6199951171875,1147.4599609375,193.07000732421875,194.3000030517578,1154.6600341796875,193.30999755859375,192.94000244140625,1151.02001953125,21566000.0,15544300.0,1648200.0,191.1448211669922,192.94000244140625,1151.02001953125
2018-06-06,194.0800018310547,192.52999877929688,1154.7099609375,191.9199981689453,189.11000061035156,1136.3199462890625,193.6300048828125,191.02999877929688,1152.77001953125,193.97999572753906,191.33999633789062,1146.949951171875,20933600.0,22558900.0,1746700.0,191.80731201171875,191.33999633789062,1146.949951171875
2018-06-07,194.1999969482422,190.97000122070312,1145.8699951171875,192.33999633789062,186.77000427246094,1126.1199951171875,194.13999938964844,190.75,1144.5799560546875,193.4600067138672,188.17999267578125,1134.4200439453125,21347200.0,21503200.0,1805400.0,191.29315185546875,188.17999267578125,1134.4200439453125
2018-06-08,192.0,189.47999572753906,1138.780029296875,189.77000427246094,186.42999267578125,1123.22998046875,191.1699981689453,187.52999877929688,1131.2099609375,191.6999969482422,189.10000610351562,1132.7099609375,26656800.0,12677100.0,1364200.0,189.5528564453125,189.10000610351562,1132.7099609375
2018-06-11,191.97000122070312,192.60000610351562,1147.739990234375,190.2100067138672,188.8000030517578,1131.4000244140625,191.35000610351562,188.80999755859375,1132.93994140625,191.22999572753906,191.5399932861328,1140.9000244140625,18308500.0,12928900.0,1239800.0,189.088134765625,191.5399932861328,1140.9000244140625
2018-06-12,192.61000061035156,193.27999877929688,1148.75,191.14999389648438,191.55999755859375,1141.02001953125,191.38999938964844,192.1699981689453,1141.02001953125,192.27999877929688,192.39999389648438,1148.18994140625,16911100.0,11562700.0,1304600.0,190.12635803222656,192.39999389648438,1148.18994140625
2018-06-13,192.8800048828125,194.5,1155.6400146484375,190.44000244140625,191.91000366210938,1143.3800048828125,192.4199981689453,192.74000549316406,1152.280029296875,190.6999969482422,192.41000366210938,1144.22998046875,21638400.0,15853800.0,1715100.0,188.56405639648438,192.41000366210938,1144.22998046875
2018-06-14,191.57000732421875,197.27999877929688,1165.989990234375,190.22000122070312,192.91000366210938,1150.5999755859375,191.5500030517578,193.10000610351562,1152.2099609375,190.8000030517578,196.80999755859375,1160.1099853515625,21610100.0,19120900.0,1771100.0,188.66293334960938,196.80999755859375,1160.1099853515625
2018-06-15,190.16000366210938,197.07000732421875,1163.9100341796875,188.25999450683594,194.63999938964844,1153.68994140625,190.02999877929688,195.7899932861328,1159.9200439453125,188.83999633789062,195.85000610351562,1159.27001953125,61719200.0,21860900.0,2221900.0,186.72488403320312,195.85000610351562,1159.27001953125
2018-06-18,189.22000122070312,199.5800018310547,1184.1300048828125,187.1999969482422,194.1300048828125,1151.0,187.8800048828125,194.8000030517578,1152.68994140625,188.74000549316406,198.30999755859375,1183.5799560546875,18484900.0,16826000.0,1651900.0,186.6260223388672,198.30999755859375,1183.5799560546875
2018-06-19,186.3300018310547,197.9600067138672,1182.81005859375,183.4499969482422,193.7899932861328,1161.6099853515625,185.13999938964844,196.24000549316406,1170.1099853515625,185.69000244140625,197.49000549316406,1178.68994140625,33578500.0,19994000.0,2364100.0,183.61016845703125,197.49000549316406,1178.68994140625
2018-06-20,187.1999969482422,203.5500030517578,1201.489990234375,185.72999572753906,198.80999755859375,1182.030029296875,186.35000610351562,199.10000610351562,1183.300048828125,186.5,202.0,1184.0699462890625,20628700.0,28230900.0,2584300.0,184.41110229492188,202.0,1184.0699462890625
2018-06-21,188.35000610351562,203.38999938964844,1190.3299560546875,184.94000244140625,200.08999633789062,1163.47998046875,187.25,202.75999450683594,1185.510009765625,185.4600067138672,201.5,1169.43994140625,25711900.0,19045700.0,2248300.0,183.38275146484375,201.5,1169.43994140625
2018-06-22,186.14999389648438,202.24000549316406,1175.0,184.6999969482422,199.30999755859375,1159.6500244140625,186.1199951171875,201.16000366210938,1171.489990234375,184.9199981689453,201.74000549316406,1169.2900390625,27200400.0,17420200.0,1711000.0,182.84878540039062,201.74000549316406,1169.2900390625
2018-06-25,184.9199981689453,200.0,1155.989990234375,180.72999572753906,193.11000061035156,1119.9000244140625,183.39999389648438,200.0,1155.0,182.1699981689453,196.35000610351562,1139.280029296875,31663100.0,25275100.0,2884100.0,180.12960815429688,196.35000610351562,1139.280029296875
2018-06-26,186.52999877929688,199.10000610351562,1146.8699951171875,182.5399932861328,196.22999572753906,1129.0,182.99000549316406,197.60000610351562,1144.1400146484375,184.42999267578125,199.0,1132.6199951171875,24569200.0,17897600.0,1734400.0,182.36428833007812,199.0,1132.6199951171875
2018-06-27,187.27999877929688,200.75,1146.2099609375,184.02999877929688,195.8000030517578,1116.699951171875,185.22999572753906,199.17999267578125,1136.0,184.16000366210938,195.83999633789062,1116.93994140625,25285300.0,18734400.0,1726900.0,182.09732055664062,195.83999633789062,1116.93994140625
2018-06-28,186.2100067138672,197.33999633789062,1134.0,183.8000030517578,193.25999450683594,1106.0699462890625,184.10000610351562,195.17999267578125,1112.3900146484375,185.5,196.22999572753906,1126.780029296875,17365200.0,18172400.0,1486300.0,183.42230224609375,196.22999572753906,1126.780029296875
2018-06-29,187.19000244140625,197.60000610351562,1141.3599853515625,182.91000366210938,193.9600067138672,1127.02001953125,186.2899932861328,197.32000732421875,1132.31005859375,185.11000061035156,194.32000732421875,1129.18994140625,22737700.0,15811600.0,1578100.0,183.03668212890625,194.32000732421875,1129.18994140625
2018-07-02,187.3000030517578,197.4499969482422,1142.989990234375,183.4199981689453,192.22000122070312,1106.5999755859375,183.82000732421875,193.3699951171875,1115.3499755859375,187.17999267578125,197.36000061035156,1142.1099853515625,17731300.0,13961600.0,1160800.0,185.08346557617188,197.36000061035156,1142.1099853515625
2018-07-03,187.9499969482422,195.39999389648438,1149.9100341796875,183.5399932861328,192.52000427246094,1114.4300537109375,187.7899932861328,194.5500030517578,1149.4200439453125,183.9199981689453,192.72999572753906,1116.280029296875,13954800.0,13489500.0,822400.0,181.8599853515625,192.72999572753906,1116.280029296875
2018-07-05,186.41000366210938,198.64999389648438,1144.1400146484375,184.27999877929688,194.02999877929688,1123.1199951171875,185.25999450683594,194.74000549316406,1124.5999755859375,185.39999389648438,198.4499969482422,1141.2900390625,16604200.0,19684200.0,1429700.0,183.3234100341797,198.4499969482422,1141.2900390625
2018-07-06,188.42999267578125,203.63999938964844,1156.199951171875,185.1999969482422,197.6999969482422,1137.239990234375,185.4199981689453,198.4499969482422,1141.77001953125,187.97000122070312,203.22999572753906,1155.0799560546875,17485200.0,19740100.0,1091000.0,185.86465454101562,203.22999572753906,1155.0799560546875
2018-07-09,190.67999267578125,205.8000030517578,1167.9300537109375,189.3000030517578,202.1199951171875,1157.22998046875,189.5,204.92999267578125,1160.0,190.5800018310547,204.74000549316406,1167.280029296875,19756600.0,18149400.0,1079200.0,188.44540405273438,204.74000549316406,1167.280029296875
2018-07-10,191.27999877929688,204.91000366210938,1173.5,190.17999267578125,202.25999450683594,1162.56005859375,190.7100067138672,204.5,1169.989990234375,190.35000610351562,203.5399932861328,1167.1400146484375,15939100.0,13190100.0,1066700.0,188.2179718017578,203.5399932861328,1167.1400146484375
2018-07-11,189.77999877929688,204.5,1180.43994140625,187.61000061035156,201.75,1155.3699951171875,188.5,202.22000122070312,1155.6199951171875,187.8800048828125,202.5399932861328,1171.4599609375,18831500.0,12927400.0,1662600.0,185.77565002441406,202.5399932861328,1171.4599609375
2018-07-12,191.41000366210938,207.0800018310547,1201.989990234375,189.30999755859375,203.19000244140625,1173.0999755859375,189.52999877929688,203.42999267578125,1174.8599853515625,191.02999877929688,206.9199981689453,1201.260009765625,18041100.0,15454700.0,2207400.0,188.89036560058594,206.9199981689453,1201.260009765625
2018-07-13,191.83999633789062,208.42999267578125,1210.43994140625,190.89999389648438,206.4499969482422,1195.2900390625,191.0800018310547,207.80999755859375,1202.800048828125,191.3300018310547,207.32000732421875,1204.4200439453125,12513900.0,11486800.0,1630600.0,189.18701171875,207.32000732421875,1204.4200439453125
2018-07-16,192.64999389648438,208.72000122070312,1208.7099609375,190.4199981689453,206.83999633789062,1193.4000244140625,191.52000427246094,207.5,1203.81005859375,190.91000366210938,207.22999572753906,1196.510009765625,15043100.0,11078200.0,1339200.0,188.77171325683594,207.22999572753906,1196.510009765625
2018-07-17,191.8699951171875,210.4600067138672,1218.760009765625,189.1999969482422,204.83999633789062,1182.0,189.75,204.89999389648438,1182.739990234375,191.4499969482422,209.99000549316406,1213.0799560546875,15534500.0,15349900.0,2008100.0,189.3056640625,209.99000549316406,1213.0799560546875
2018-07-18,191.8000030517578,210.99000549316406,1221.5899658203125,189.92999267578125,208.44000244140625,1204.56005859375,191.77999877929688,209.82000732421875,1208.530029296875,190.39999389648438,209.36000061035156,1212.9100341796875,16393400.0,15334900.0,1947400.0,188.2674102783203,209.36000061035156,1212.9100341796875
2018-07-19,192.5500030517578,209.99000549316406,1216.47998046875,189.69000244140625,207.75999450683594,1197.72998046875,189.69000244140625,208.77000427246094,1206.6500244140625,191.8800048828125,208.08999633789062,1199.0999755859375,20286800.0,11350400.0,1916900.0,189.73085021972656,208.08999633789062,1199.0999755859375
2018-07-20,192.42999267578125,211.5,1210.77001953125,190.1699981689453,208.5,1196.5899658203125,191.77999877929688,208.85000610351562,1199.239990234375,191.44000244140625,209.94000244140625,1197.8800048828125,20676200.0,16163900.0,1896900.0,189.2957763671875,209.94000244140625,1197.8800048828125
2018-07-23,191.9600067138672,211.6199951171875,1215.0999755859375,189.55999755859375,208.8000030517578,1192.010009765625,190.67999267578125,210.5800018310547,1195.6600341796875,191.61000061035156,210.91000366210938,1211.0,15989400.0,16732000.0,3272300.0,189.4638671875,210.91000366210938,1211.0
2018-07-24,193.66000366210938,216.1999969482422,1275.0,192.0500030517578,212.60000610351562,1244.1400146484375,192.4499969482422,215.11000061035156,1271.0,193.0,214.6699981689453,1258.1500244140625,18697900.0,28468700.0,5380000.0,190.8383026123047,214.6699981689453,1258.1500244140625
2018-07-25,194.85000610351562,218.6199951171875,1278.239990234375,192.42999267578125,214.27000427246094,1249.050048828125,193.05999755859375,215.72000122070312,1252.6199951171875,194.82000732421875,217.5,1275.93994140625,16709900.0,58954200.0,2555200.0,192.63792419433594,217.5,1275.93994140625
2018-07-26,195.9600067138672,180.1300048828125,1287.4000244140625,193.61000061035156,173.75,1263.0,194.61000061035156,174.88999938964844,1267.1800537109375,194.2100067138672,176.25999450683594,1285.5,19076000.0,169803700.0,2734300.0,192.03475952148438,176.25999450683594,1285.5
2018-07-27,195.19000244140625,179.92999267578125,1291.43994140625,190.10000610351562,173.0,1244.489990234375,194.99000549316406,179.8699951171875,1289.1199951171875,190.97999572753906,174.88999938964844,1252.8900146484375,24024000.0,60073700.0,2418100.0,188.84091186523438,174.88999938964844,1252.8900146484375
2018-07-30,192.1999969482422,175.3000030517578,1252.8900146484375,189.07000732421875,166.55999755859375,1224.1700439453125,191.89999389648438,175.3000030517578,1245.050048828125,189.91000366210938,171.05999755859375,1230.0400390625,21029500.0,65280800.0,2194800.0,187.7829132080078,171.05999755859375,1230.0400390625
2018-07-31,192.13999938964844,174.24000549316406,1241.2099609375,189.33999633789062,170.0,1216.18994140625,190.3000030517578,170.6699981689453,1231.7099609375,190.2899932861328,172.5800018310547,1227.219970703125,39373000.0,40356500.0,1969100.0,188.1586456298828,172.5800018310547,1227.219970703125
2018-08-01,201.75999450683594,175.0800018310547,1245.9000244140625,197.30999755859375,170.89999389648438,1224.93994140625,199.1300048828125,173.92999267578125,1239.1099853515625,201.5,171.64999389648438,1232.989990234375,67935700.0,34042100.0,1849700.0,199.2430877685547,171.64999389648438,1232.989990234375
2018-08-02,208.3800048828125,176.7899932861328,1244.4100341796875,200.35000610351562,170.27000427246094,1218.06005859375,200.5800018310547,170.67999267578125,1218.5,207.38999938964844,176.3699951171875,1241.1300048828125,62404000.0,32400000.0,1735200.0,205.06712341308594,176.3699951171875,1241.1300048828125
2018-08-03,208.74000549316406,178.85000610351562,1246.52001953125,205.47999572753906,176.14999389648438,1229.4200439453125,207.02999877929688,177.69000244140625,1245.1800537109375,207.99000549316406,177.77999877929688,1238.1600341796875,33447400.0,24763400.0,1063200.0,205.66041564941406,177.77999877929688,1238.1600341796875
2018-08-06,209.25,185.7899932861328,1242.4599609375,207.07000732421875,178.3800048828125,1230.530029296875,208.0,178.97000122070312,1241.6099853515625,209.07000732421875,185.69000244140625,1237.6700439453125,25425400.0,49716200.0,1105700.0,206.7283172607422,185.69000244140625,1237.6700439453125
2018-08-07,209.5,188.3000030517578,1266.0799560546875,206.75999450683594,183.72000122070312,1251.800048828125,209.32000732421875,186.5,1252.010009765625,207.11000061035156,183.80999755859375,1255.8399658203125,25587400.0,33398600.0,2125300.0,204.79026794433594,183.80999755859375,1255.8399658203125
2018-08-08,207.80999755859375,186.85000610351562,1271.719970703125,204.52000427246094,183.75999450683594,1252.1199951171875,206.0500030517578,184.75,1256.719970703125,207.25,185.17999267578125,1261.3299560546875,22525500.0,22205200.0,1717200.0,204.92869567871094,185.17999267578125,1261.3299560546875
2018-08-09,209.77999877929688,186.57000732421875,1271.9599609375,207.1999969482422,182.47999572753906,1260.0999755859375,207.27999877929688,185.85000610351562,1262.72998046875,208.8800048828125,183.08999633789062,1264.4599609375,23469200.0,19696700.0,1365700.0,206.54043579101562,183.08999633789062,1264.4599609375
2018-08-10,209.10000610351562,182.10000610351562,1261.199951171875,206.6699981689453,179.4199981689453,1247.1600341796875,207.36000061035156,182.0399932861328,1259.1800537109375,207.52999877929688,180.25999450683594,1252.510009765625,24611200.0,21500400.0,1330100.0,205.92523193359375,180.25999450683594,1252.510009765625
2018-08-13,210.9499969482422,182.61000061035156,1265.969970703125,207.6999969482422,178.89999389648438,1247.030029296875,207.6999969482422,180.10000610351562,1251.199951171875,208.8699951171875,180.0500030517578,1248.6400146484375,25869100.0,17369400.0,1375000.0,207.2548828125,180.0500030517578,1248.6400146484375
2018-08-14,210.55999755859375,181.99000549316406,1260.5899658203125,208.25999450683594,178.6199951171875,1239.5400390625,210.16000366210938,180.7100067138672,1252.5,209.75,181.11000061035156,1258.1400146484375,20748000.0,19102000.0,1404000.0,208.12806701660156,181.11000061035156,1258.1400146484375
2018-08-15,210.74000549316406,180.8699951171875,1251.97998046875,208.3300018310547,174.77999877929688,1226.239990234375,209.22000122070312,179.33999633789062,1244.280029296875,210.24000549316406,179.52999877929688,1232.219970703125,28807600.0,33020200.0,1852600.0,208.61427307128906,179.52999877929688,1232.219970703125
2018-08-16,213.80999755859375,180.5,1243.699951171875,211.47000122070312,174.00999450683594,1219.6300048828125,211.75,180.4199981689453,1241.989990234375,213.32000732421875,174.6999969482422,1224.06005859375,28500400.0,31351800.0,1608800.0,211.67047119140625,174.6999969482422,1224.06005859375
2018-08-17,217.9499969482422,176.22000122070312,1226.949951171875,213.16000366210938,172.0399932861328,1204.0,213.44000244140625,174.5,1222.0400390625,217.5800018310547,173.8000030517578,1215.8499755859375,35427000.0,24893200.0,1654600.0,215.89752197265625,173.8000030517578,1215.8499755859375
2018-08-20,219.17999267578125,174.57000732421875,1225.9100341796875,215.11000061035156,170.91000366210938,1208.699951171875,218.10000610351562,174.0399932861328,1220.6600341796875,215.4600067138672,172.5,1221.949951171875,30287700.0,21518000.0,1110900.0,213.79393005371094,172.5,1221.949951171875
2018-08-21,217.19000244140625,174.1699981689453,1232.760009765625,214.02999877929688,171.38999938964844,1215.030029296875,216.8000030517578,172.80999755859375,1223.02001953125,215.0399932861328,172.6199951171875,1217.4100341796875,26159800.0,19578500.0,1154100.0,213.37716674804688,172.6199951171875,1217.4100341796875
2018-08-22,216.36000061035156,174.24000549316406,1226.530029296875,213.83999633789062,172.1300048828125,1213.219970703125,214.10000610351562,172.2100067138672,1214.219970703125,215.0500030517578,173.63999938964844,1221.75,19018100.0,16894100.0,1114800.0,213.3870849609375,173.63999938964844,1221.75
2018-08-23,217.0500030517578,175.5500030517578,1235.1700439453125,214.60000610351562,172.8300018310547,1219.3499755859375,214.64999389648438,173.08999633789062,1219.8800048828125,215.49000549316406,172.89999389648438,1221.1600341796875,18883200.0,18053600.0,1233300.0,213.8236846923828,172.89999389648438,1221.1600341796875
2018-08-24,216.89999389648438,174.82000732421875,1237.4000244140625,215.11000061035156,172.9199981689453,1221.4200439453125,216.60000610351562,173.6999969482422,1226.0,216.16000366210938,174.64999389648438,1236.75,18476400.0,14631600.0,1222700.0,214.48849487304688,174.64999389648438,1236.75
2018-08-27,218.74000549316406,178.6699981689453,1257.8699951171875,216.3300018310547,175.7899932861328,1240.6800537109375,217.14999389648438,175.99000549316406,1244.1400146484375,217.94000244140625,177.4600067138672,1256.27001953125,20525100.0,17921900.0,1429000.0,216.25474548339844,177.4600067138672,1256.27001953125
2018-08-28,220.5399932861328,178.24000549316406,1256.56005859375,218.9199981689453,175.8300018310547,1242.969970703125,219.00999450683594,178.10000610351562,1255.9000244140625,219.6999969482422,176.25999450683594,1245.8599853515625,22776800.0,15910700.0,1366500.0,218.00112915039062,176.25999450683594,1245.8599853515625
2018-08-29,223.49000549316406,176.7899932861328,1267.1700439453125,219.41000366210938,174.75,1252.800048828125,220.14999389648438,176.3000030517578,1255.0,222.97999572753906,175.89999389648438,1264.6500244140625,27254800.0,18494100.0,1846300.0,221.25575256347656,175.89999389648438,1264.6500244140625
2018-08-30,228.25999450683594,179.7899932861328,1269.489990234375,222.39999389648438,175.6999969482422,1247.2099609375,223.25,175.89999389648438,1263.4000244140625,225.02999877929688,177.63999938964844,1254.43994140625,48793800.0,24216500.0,1505200.0,223.2899169921875,177.63999938964844,1254.43994140625
2018-08-31,228.8699951171875,177.6199951171875,1252.550048828125,226.0,174.97999572753906,1225.75,226.50999450683594,177.14999389648438,1252.2099609375,227.6300048828125,175.72999572753906,1231.800048828125,43340100.0,18065200.0,2115400.0,225.86981201171875,175.72999572753906,1231.800048828125
2018-09-04,229.17999267578125,173.88999938964844,1227.8699951171875,226.6300048828125,168.8000030517578,1206.56005859375,228.41000366210938,173.5,1222.52001953125,228.36000061035156,171.16000366210938,1211.31005859375,27390100.0,29809000.0,2072900.0,226.5941619873047,171.16000366210938,1211.31005859375
2018-09-05,229.6699981689453,171.1300048828125,1214.8699951171875,225.10000610351562,166.6699981689453,1175.3399658203125,228.99000549316406,169.49000549316406,1209.219970703125,226.8699951171875,167.17999267578125,1199.0999755859375,33333000.0,31226700.0,2699400.0,225.1156768798828,167.17999267578125,1199.0999755859375
2018-09-06,227.35000610351562,166.97999572753906,1198.989990234375,221.3000030517578,160.0,1163.6099853515625,226.22999572753906,166.97999572753906,1198.5699462890625,223.10000610351562,162.52999877929688,1183.989990234375,34290000.0,41514800.0,2342700.0,221.37484741210938,162.52999877929688,1183.989990234375
2018-09-07,225.3699951171875,164.6300048828125,1188.550048828125,220.7100067138672,160.16000366210938,1169.27001953125,221.85000610351562,160.30999755859375,1172.0,221.3000030517578,163.0399932861328,1177.5899658203125,37619800.0,24300600.0,1632900.0,219.58876037597656,163.0399932861328,1177.5899658203125
2018-09-10,221.85000610351562,165.00999450683594,1186.6600341796875,216.47000122070312,162.16000366210938,1170.6099853515625,220.9499969482422,163.50999450683594,1184.199951171875,218.3300018310547,164.17999267578125,1175.06005859375,39516500.0,20197700.0,1383500.0,216.6417236328125,164.17999267578125,1175.06005859375
2018-09-11,224.3000030517578,167.19000244140625,1190.93994140625,216.55999755859375,163.72000122070312,1165.949951171875,218.00999450683594,163.94000244140625,1171.0999755859375,223.85000610351562,165.94000244140625,1189.989990234375,35749000.0,20457100.0,1462700.0,222.11904907226562,165.94000244140625,1189.989990234375
2018-09-12,225.0,164.49000549316406,1190.68994140625,219.83999633789062,161.8000030517578,1166.1600341796875,224.94000244140625,163.25,1182.0,221.07000732421875,162.0,1171.5999755859375,49278700.0,24078100.0,1785800.0,219.3605499267578,162.0,1171.5999755859375
2018-09-13,228.35000610351562,163.32000732421875,1187.8599853515625,222.57000732421875,160.86000061035156,1169.219970703125,223.52000427246094,162.0,1179.699951171875,226.41000366210938,161.36000061035156,1182.1400146484375,41706400.0,25453800.0,2003400.0,224.6592559814453,161.36000061035156,1182.1400146484375
2018-09-14,226.83999633789062,162.83999633789062,1188.0,222.52000427246094,160.33999633789062,1173.52001953125,225.75,161.72000122070312,1188.0,223.83999633789062,162.32000732421875,1177.97998046875,31999300.0,21770400.0,1208800.0,222.10910034179688,162.32000732421875,1177.97998046875
2018-09-17,222.9499969482422,162.05999755859375,1181.8199462890625,217.27000427246094,159.77000427246094,1158.4599609375,222.14999389648438,161.9199981689453,1177.77001953125,217.8800048828125,160.5800018310547,1159.8299560546875,37195100.0,21005300.0,1704800.0,216.19520568847656,160.5800018310547,1159.8299560546875
2018-09-18,221.85000610351562,161.75999450683594,1181.3299560546875,217.1199951171875,158.8699951171875,1161.4300537109375,217.7899932861328,159.38999938964844,1162.6600341796875,218.24000549316406,160.3000030517578,1167.1099853515625,31571700.0,22465200.0,1615700.0,216.5524139404297,160.3000030517578,1167.1099853515625
2018-09-19,219.6199951171875,163.44000244140625,1176.27001953125,215.3000030517578,159.47999572753906,1158.6199951171875,218.5,160.0800018310547,1168.9599609375,218.3699951171875,163.05999755859375,1174.27001953125,27123800.0,19629000.0,1298100.0,216.68141174316406,163.05999755859375,1174.27001953125
2018-09-20,222.27999877929688,166.4499969482422,1194.0,219.14999389648438,164.47000122070312,1176.25,220.24000549316406,164.5,1180.6700439453125,220.02999877929688,166.02000427246094,1191.5699462890625,26608800.0,18824200.0,1462200.0,218.32858276367188,166.02000427246094,1191.5699462890625
2018-09-21,221.36000061035156,167.25,1196.5799560546875,217.2899932861328,162.80999755859375,1172.06005859375,220.77999877929688,166.63999938964844,1194.9200439453125,217.66000366210938,162.92999267578125,1172.1199951171875,96246700.0,45994800.0,4561100.0,215.97691345214844,162.92999267578125,1172.1199951171875
2018-09-24,221.25999450683594,165.6999969482422,1185.18994140625,216.6300048828125,160.8800048828125,1151.5,216.82000732421875,161.02999877929688,1159.4100341796875,220.7899932861328,165.41000366210938,1179.56005859375,27693400.0,19222800.0,1557500.0,219.0826873779297,165.41000366210938,1179.56005859375
2018-09-25,222.82000732421875,165.58999633789062,1196.8599853515625,219.6999969482422,161.14999389648438,1174.0899658203125,219.75,161.99000549316406,1184.25,222.19000244140625,164.91000366210938,1193.8900146484375,24554400.0,27622800.0,1657600.0,220.4718780517578,164.91000366210938,1193.8900146484375
2018-09-26,223.75,169.3000030517578,1207.239990234375,219.75999450683594,164.2100067138672,1185.4000244140625,221.0,164.3000030517578,1193.68994140625,220.4199981689453,166.9499969482422,1194.06005859375,23984700.0,25252200.0,1882500.0,218.71556091308594,166.9499969482422,1194.06005859375
2018-09-27,226.44000244140625,171.77000427246094,1216.8599853515625,223.5399932861328,167.2100067138672,1198.050048828125,223.82000732421875,167.5500030517578,1200.0,224.9499969482422,168.83999633789062,1207.3599853515625,30181200.0,27266900.0,1813700.0,223.2105255126953,168.83999633789062,1207.3599853515625
2018-09-28,225.83999633789062,168.7899932861328,1208.449951171875,224.02000427246094,162.55999755859375,1197.8299560546875,224.7899932861328,168.3300018310547,1204.0899658203125,225.74000549316406,164.4600067138672,1207.0799560546875,22929400.0,34265600.0,1780600.0,223.9944305419922,164.4600067138672,1207.0799560546875
2018-10-01,229.4199981689453,165.8800048828125,1224.199951171875,226.35000610351562,161.25999450683594,1203.18994140625,227.9499969482422,163.02999877929688,1213.0,227.25999450683594,162.44000244140625,1208.530029296875,23600800.0,26407700.0,1658200.0,225.50267028808594,162.44000244140625,1208.530029296875
2018-10-02,230.0,162.27999877929688,1224.52001953125,226.6300048828125,158.6699981689453,1199.6600341796875,227.25,161.5800018310547,1206.6700439453125,229.27999877929688,159.3300018310547,1207.6400146484375,24788200.0,36031000.0,2009000.0,227.50704956054688,159.3300018310547,1207.6400146484375
2018-10-03,233.47000122070312,163.66000366210938,1214.1800537109375,229.77999877929688,159.52999877929688,1202.1500244140625,230.0500030517578,160.0,1212.0,232.07000732421875,162.42999267578125,1211.530029296875,28654800.0,23109500.0,1312300.0,230.27548217773438,162.42999267578125,1211.530029296875
2018-10-04,232.35000610351562,161.4600067138672,1205.9000244140625,226.72999572753906,157.35000610351562,1163.8499755859375,230.77999877929688,161.4600067138672,1205.030029296875,227.99000549316406,158.85000610351562,1177.0699462890625,32042000.0,25739600.0,2328800.0,226.22703552246094,158.85000610351562,1177.0699462890625
2018-10-05,228.41000366210938,160.89999389648438,1182.0,220.5800018310547,156.1999969482422,1154.3199462890625,227.9600067138672,159.2100067138672,1176.0,224.2899932861328,157.3300018310547,1167.8299560546875,33580500.0,25744000.0,1592600.0,222.55563354492188,157.3300018310547,1167.8299560546875
